ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	is_valid	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	timestamp
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	663	664	Hapalidiaceae,Rhodomelaceae,Mychodeaceae	48772	Agardhiella subulata	0	2025-01-25 19:34:02
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	657	658	Linyphiidae	16027	Stemonyphantes lineatus	0	2025-01-25 19:35:00
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	620	649		48787	Chaetomorpha ligustica	0	2025-01-25 19:35:51
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tipulidae	BLAST	family	True	657	658	Tipulidae	43618	Tipula lunata	0	2025-01-25 19:37:05
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	False	657	658	Salticidae,Lamponidae,Macronyssidae,Sperchontidae,Eupodidae,Phalangiidae	16518	Gnathonarium dentatum	0	2025-01-25 19:38:06
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Staphylinidae	BLAST	family	False	662	664	Cicadellidae,Culicidae,Pyralidae	52049	Othius punctulatus	0	2025-01-25 19:39:16
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Mactridae	BLAST	family	False	662	664		23418	Spisula solida	0	2025-01-25 19:40:17
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Alariaceae	BLAST	family	False	674	676		31730	Undaria pinnatifida	0	2025-01-25 19:41:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	False	606	652		31732	Euglesa casertana	0	2025-01-25 19:42:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	616	652		31957	Agardhiella subulata	0	2025-01-25 19:43:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hygromiidae	BLAST	family	True	654	655	Helicidae,Hygromiidae	43916	Hygromia cinctella	0	2025-01-25 19:44:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	618	652		31985	Agardhiella subulata	0	2025-01-25 19:45:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Codiaceae	BLAST	family	False	618	652		31987	Codium tomentosum	0	2025-01-25 19:46:00
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	618	652		31988	Phymatolithon lenormandii	0	2025-01-25 19:46:50
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ulvaceae	BLAST	family	False	618	652		31989	Blidingia marginata	0	2025-01-25 19:47:41
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gigartinaceae	BLAST	family	False	641	648		32117	Chondracanthus acicularis	4	2025-01-25 19:48:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Caulacanthaceae	BLAST	family	True	661	664	Phyllophoraceae,Dumontiaceae,Sphaerococcaceae,Caulacanthaceae,Mychodeophyllaceae	32119	Catenella caespitosa	0	2025-01-25 19:49:31
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Codiaceae	BLAST	family	False	616	652		49005	Codium fragile	0	2025-01-25 19:50:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Semelidae	BLAST	family	False	598	652		32127	Abra tenuis	0	2025-01-25 19:51:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Phyllophoraceae	BLAST	family	False	669	673		49018	Phyllophora pseudoceranoides	0	2025-01-25 19:52:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphacelariaceae	BLAST	family	False	656	661		49141	Sphacelaria fusca	0	2025-01-25 19:53:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gelidiaceae	BLAST	family	False	672	676		32216	Gelidium spinosum	0	2025-01-25 19:54:12
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cystocloniaceae	BLAST	family	False	672	675		49164	Cystoclonium purpureum	2	2025-01-25 19:55:03
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cystocloniaceae	BLAST	family	False	610	649		49169	Cystoclonium purpureum	0	2025-01-25 19:55:54
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Codiaceae	BLAST	family	False	615	652		49176	Codium fragile	0	2025-01-25 19:56:50
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Palaemonidae	BLAST	family	False	644	652		32247	Palaemon elegans	8	2025-01-25 19:57:44
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Geomitridae	BLAST	family	False	657	663	Viviparidae,Annulariidae,Platyhedylidae,Helicarionidae,Planorbidae	52388	Xeroplexa intersecta	0	2025-01-25 19:58:52
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	673	676		32252	Cladophora albida	0	2025-01-25 19:59:43
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cystocloniaceae	BLAST	family	False	679	682		49178	Cystoclonium purpureum	0	2025-01-25 20:00:33
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Caulacanthaceae	BLAST	family	False	658	661		49180	Caulacanthus okamurae	0	2025-01-25 20:01:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Mesophyllumaceae	BLAST	family	False	644	652		32271	Mesophyllum sp.	6	2025-01-25 20:02:13
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Caulacanthaceae	BLAST	family	False	661	664	Delesseriaceae,Dasyaceae	32273	Catenella caespitosa	0	2025-01-25 20:03:08
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Phyllophoraceae	BLAST	family	False	614	652		49189	Phyllophora pseudoceranoides	0	2025-01-25 20:03:58
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	614	652		49193	Melanothamnus harveyi	0	2025-01-25 20:04:49
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	613	649		32300	Phymatolithon lenormandii	0	2025-01-25 20:05:45
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphacelariaceae	BLAST	family	True	660	661	Sphacelariaceae,Cladostephaceae	49201	Sphacelaria fusca	0	2025-01-25 20:06:56
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Salticidae	BLAST	family	True	655	657	Salticidae	44396	Synageles venator	0	2025-01-25 20:07:52
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Callithamniaceae	BLAST	family	False	661	664	Gigartinaceae	49232	Callithamnion tetragonum	0	2025-01-25 20:08:49
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	True	662	664	Ceramiaceae,Cruoriaceae,Halymeniaceae	32338	Pterothamnion plumula	0	2025-01-25 20:09:43
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tipulidae	BLAST	family	False	662	664	Blattidae,Cicadellidae,Platypezidae,Syrphidae,Muscidae,Chrysididae	49238	Tipula lateralis	0	2025-01-25 20:10:57
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Valloniidae	BLAST	family	True	653	655	Valloniidae	32405	Vallonia excentrica	0	2025-01-25 20:12:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Noctuidae	BLAST	family	True	657	658	Noctuidae	25512	Conistra erythrocephala	0	2025-01-25 20:13:26
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Dolichopodidae	BLAST	family	True	655	658	Dolichopodidae	46885	Argyra perplexa	0	2025-01-25 20:14:46
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Elateridae	BLAST	family	True	655	658	Elateridae,Cantharidae	3540	Elateridae	0	2025-01-25 20:16:01
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hymenoptera	BLAST	order	False	657	658	Diptera	50581	Hymenoptera	0	2025-01-25 20:17:16
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Geomitridae	BLAST	family	False	660	674	Glaucidae,Helicidae,Camaenidae	47036	Xeroplexa intersecta	0	2025-01-25 20:18:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Elateridae	BLAST	family	True	656	658	Elateridae	26896	Cidnopus aeruginosus	0	2025-01-25 20:19:35
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	False	657	658	Tetragnathidae,Pachylaelapidae,Zerconidae,Rhodacaridae	6852	Gnathonarium dentatum	0	2025-01-25 20:20:35
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Chloropidae	BLAST	family	True	657	658	Chloropidae	27839	Thaumatomyia notata	0	2025-01-25 20:21:50
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Bethylidae	BLAST	family	False	656	658	Cantharidae	51100	Bethylus fuscicornis	0	2025-01-25 20:23:01
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Araneidae	BLAST	family	True	656	658	Araneidae	10147	Zygiella x-notata	0	2025-01-25 20:23:59
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Halictidae	BLAST	family	True	656	658	Halictidae	10627	Halictus sp.	0	2025-01-25 20:25:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Dolichopodidae	BLAST	family	True	656	658	Empididae,Dolichopodidae	12439	Dolichopodidae	0	2025-01-25 20:26:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	619	653		30120	Agardhiella subulata	0	2025-01-25 20:27:16
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Geomitridae	BLAST	family	False	670	673	Camaenidae	48246	Xeroplexa intersecta	0	2025-01-25 20:28:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeromatidae	BLAST	family	False	602	652		30234	Lekanesphaera rugicauda	0	2025-01-25 20:29:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Geomitridae	BLAST	family	False	657	661		51629	Xeroplexa intersecta	0	2025-01-25 20:30:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	649	652		48406	Chaetomorpha ligustica	12	2025-01-25 20:31:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	661	664	Ctenizidae,Linyphiidae	46123	Gnathonarium dentatum	0	2025-01-25 20:32:05
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Semelidae	BLAST	family	False	657	661		30643	Abra tenuis	0	2025-01-25 20:33:03
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Elateridae	BLAST	family	False	649	652	Silphidae	51783	Cidnopus aeruginosus	8	2025-01-25 20:34:16
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hymenoptera	BLAST	order	False	627	629	Coleoptera,Diptera,Lepidoptera	51788	Hymenoptera	0	2025-01-25 20:35:33
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeromatidae	BLAST	family	True	657	658	Ligiidae,Trachelipodidae,Sphaeromatidae	31400	Lekanesphaera rugicauda	0	2025-01-25 20:36:36
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	655	658	Linyphiidae	15649	Ceratinella scabrosa	0	2025-01-25 20:37:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphacelariaceae	BLAST	family	False	658	661		48739	Sphacelaria fusca	0	2025-01-25 20:38:40
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	620	649		48787	Chaetomorpha ligustica	0	2025-01-25 20:39:31
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	False	657	658	Salticidae,Lamponidae,Macronyssidae,Sperchontidae,Eupodidae,Phalangiidae	16518	Gnathonarium dentatum	0	2025-01-25 20:40:30
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	616	652		31957	Agardhiella subulata	0	2025-01-25 20:41:20
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	618	652		31985	Agardhiella subulata	0	2025-01-25 20:42:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Semelidae	BLAST	family	False	598	652		32127	Abra tenuis	0	2025-01-25 20:43:17
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphacelariaceae	BLAST	family	False	656	661		49141	Sphacelaria fusca	0	2025-01-25 20:44:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Geomitridae	BLAST	family	False	657	663	Viviparidae,Annulariidae,Platyhedylidae,Helicarionidae,Planorbidae	52388	Xeroplexa intersecta	0	2025-01-25 20:45:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphacelariaceae	BLAST	family	True	660	661	Sphacelariaceae,Cladostephaceae	49201	Sphacelaria fusca	0	2025-01-25 20:46:41
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Salticidae	BLAST	family	True	655	657	Salticidae	44396	Synageles venator	0	2025-01-25 20:47:37
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gigartinaceae	BLAST	family	False	663	664	Cystocloniaceae	32450	Chondracanthus acicularis	0	2025-01-25 20:48:34
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	True	662	664	Solieriaceae,Gracilariaceae	49608	Agardhiella subulata	0	2025-01-25 20:49:26
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	True	663	664	Rhodomelaceae	32458	Osmundea pinnatifida	0	2025-01-25 20:50:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hymenoptera	BLAST	order	True	659	661	Hemiptera,Hymenoptera	52544	Hymenoptera	0	2025-01-25 20:51:36
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Limoniidae	BLAST	family	True	657	658	Limoniidae	49667	Limonia phragmitidis	0	2025-01-25 20:52:45
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tipulidae	BLAST	family	True	657	658	Tipulidae	49694	Nephrotoma guestfalica	0	2025-01-25 20:53:55
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Semelidae	BLAST	family	False	658	664	Pinnidae	32738	Abra tenuis	0	2025-01-25 20:55:01
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Codiaceae	BLAST	family	False	661	664		49754	Codium fragile	0	2025-01-25 20:55:52
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Bethylidae	BLAST	family	False	644	646	Phlaeothripidae	52645	Bethylus fuscicornis	0	2025-01-25 20:57:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ichneumonidae	BLAST	family	True	656	658	Ichneumonidae	45355	Exephanes ischioxanthus	0	2025-01-25 20:58:29
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Aphididae	BLAST	family	False	655	658	Braconidae	32884	Lipaphis pseudobrassicae	0	2025-01-25 20:59:46
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Callithamniaceae	BLAST	family	False	612	652		32937	Callithamnion corymbosum	0	2025-01-25 21:00:36
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Semelidae	BLAST	family	False	617	652	Arcidae	32938	Abra tenuis	0	2025-01-25 21:01:36
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Lycosidae	BLAST	family	False	596	652		21113	Arctosa leopardus	0	2025-01-25 21:02:29
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Silphidae	BLAST	family	False	653	655	Cicadellidae,Hydrophilidae	49822	Nicrophorus vespillo	0	2025-01-25 21:03:40
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	656	658	Linyphiidae	21149	Drapetisca socialis	0	2025-01-25 21:04:37
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	False	656	658	Argasidae,Ixodidae,Neopilionidae	49	Micrargus subaequalis	0	2025-01-25 21:05:34
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Salticidae	BLAST	family	False	656	658	Lamponidae,Ixodidae,Eremobatidae	35669	Salticus zebraneus	0	2025-01-25 21:06:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Lycosidae	BLAST	family	False	635	652		35685	Pardosa pullata	3	2025-01-25 21:07:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	False	612	652		46628	Ceramium virgatum	0	2025-01-25 21:08:15
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Actiniidae	BLAST	family	False	657	658	Hormathiidae,Alcyoniidae,Nephtheidae,Xeniidae	25486	Actinia equina	0	2025-01-25 21:09:24
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Chrysomelidae	BLAST	family	False	657	658	Curculionidae	50295	Mantura chrysanthemi	0	2025-01-25 21:10:38
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Haminoeidae	BLAST	family	True	657	658	Haminoeidae	50321	Haloa japonica	0	2025-01-25 21:11:40
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ellobiidae	BLAST	family	True	654	655	Ellobiidae	25548	Carychium tridentatum	0	2025-01-25 21:12:42
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Carabidae	BLAST	family	True	657	658	Carabidae	25634	Harpalus servus	0	2025-01-25 21:13:56
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Noctuidae	BLAST	family	True	657	658	Noctuidae	36289	Mythimna straminea	0	2025-01-25 21:15:07
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Elachistidae	BLAST	family	True	657	658	Elachistidae	25643	Elachista maculicerusella	0	2025-01-25 21:16:18
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Oecophoridae	BLAST	family	True	657	658	Oecophoridae,Notodontidae	46728	Esperia sulphurella	0	2025-01-25 21:17:30
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cystocloniaceae	BLAST	family	False	608	649		26104	Cystoclonium purpureum	0	2025-01-25 21:18:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Dolichopodidae	BLAST	family	True	656	658	Dolichopodidae	46870	Rhaphium fasciatum	0	2025-01-25 21:19:39
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gelidiaceae	BLAST	family	True	662	664	Gelidiaceae	46927	Gelidium vagum	0	2025-01-25 21:20:30
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	657	658	Linyphiidae	37253	Lepthyphantes leprosus	0	2025-01-25 21:21:26
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Mimetidae	BLAST	family	False	640	652		4879	Ero aphana	8	2025-01-25 21:22:20
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Palaemonidae	BLAST	family	False	673	676	Asellidae	26784	Palaemon elegans	0	2025-01-25 21:23:18
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Aphididae	BLAST	family	False	661	664	Baetidae,Chrysomelidae	26787	Brachycaudus lateralis	0	2025-01-25 21:24:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Psychidae	BLAST	family	False	657	658	Tineidae	47105	Psychidae	0	2025-01-25 21:25:36
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Orculidae	BLAST	family	True	653	655	Orculidae	27033	Sphyradium doliolum	0	2025-01-25 21:26:39
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Lauxaniidae	BLAST	family	True	657	658	Drosophilidae,Lauxaniidae	47180	Homoneura interstincta	0	2025-01-25 21:27:55
